SHOP_MONTH,CUST_CODE,TOTAL_SPEND_CUST,TOTAL_TRANS_CUST,TOTAL_TRANS_CUST_PREVIOUS_MONTH,TOTAL_SPEND_CUST_PREVIOUS_MONTH
2007-02-01,CUST0000587601,31.13,19,10,17.34
2007-02-01,CUST0000771481,26.749999999999996,14,52,107.45999999999998
2007-02-01,CUST0000987350,18.82,16,16,21.83
2007-02-01,CUST0000716819,24.800000000000004,12,4,4.92
2007-02-01,CUST0000041700,10.309999999999999,6,5,5.1499999999999995
2007-02-01,CUST0000167794,2.51,1,1,1.18
2007-02-01,CUST0000799809,1.02,1,1,0.33
2007-02-01,CUST0000160452,47.220000000000013,25,14,36.43
2007-02-01,CUST0000476514,31.919999999999998,14,65,151.17000000000004
2007-02-01,CUST0000729459,0.33,1,1,5.28
2007-02-01,CUST0000501703,33.230000000000004,14,79,133.56
2007-02-01,CUST0000121881,188.37000000000009,133,59,99.14
2007-02-01,CUST0000787846,1.54,1,1,1.54
2007-02-01,CUST0000872043,91.670000000000016,57,35,32.710000000000008
2007-02-01,CUST0000696592,4.76,4,8,8.89
2007-02-01,CUST0000914968,2.01,3,2,0.58000000000000007
2007-02-01,CUST0000448937,40.52000000000001,20,72,170.88000000000002
2007-02-01,CUST0000370270,67.390000000000015,32,51,75.619999999999976
2007-02-01,CUST0000762817,142.11,91,75,132.91
2007-02-01,CUST0000190597,4.58,2,13,12.529999999999998
2007-02-01,CUST0000935027,24.089999999999993,13,19,33.85
2007-02-01,CUST0000020366,0.51,1,1,0.26
2007-02-01,CUST0000374667,8.44,5,1,0.64
2007-02-01,CUST0000386607,7.49,3,3,13.16
2007-02-01,CUST0000899418,14.33,10,7,12.719999999999999
2007-02-01,CUST0000080492,0.35,1,1,1.24
2007-02-01,CUST0000167624,26.449999999999996,8,3,3.29
2007-02-01,CUST0000832648,1.27,4,93,187.67
2007-02-01,CUST0000966436,193.31000000000006,105,109,198.29000000000005
2007-02-01,CUST0000308778,15.28,15,33,62.01
2007-02-01,CUST0000400799,16.599999999999998,8,3,6.1300000000000008
2007-02-01,CUST0000235674,54.179999999999993,29,66,117.53000000000003
2007-02-01,CUST0000486391,122.35,13,70,111.34
2007-02-01,CUST0000939653,2.04,1,1,2.23
2007-02-01,CUST0000475643,4.3100000000000005,2,6,5.1300000000000008
2007-02-01,CUST0000001194,64.070000000000007,32,6,8.75
2007-02-01,CUST0000683141,0.89,1,16,20.05
2007-02-01,CUST0000404935,54.010000000000005,39,8,12.87
2007-02-01,CUST0000139673,0.49,1,1,0.86
2007-02-01,CUST0000705973,6.54,4,21,40.5
2007-02-01,CUST0000665285,11.48,8,45,95.079999999999984
2007-02-01,CUST0000925831,38.64,16,29,65.88
2007-02-01,CUST0000451458,38.109999999999992,23,46,53.67000000000003
2007-02-01,CUST0000552817,82.009999999999991,35,16,32.22
2007-02-01,CUST0000276637,12.2,1,2,2.8600000000000003
2007-02-01,CUST0000309908,10.69,7,9,13.820000000000002
2007-02-01,CUST0000539672,188.38000000000002,94,12,21.310000000000002
2007-02-01,CUST0000164858,74.929999999999964,44,7,13.880000000000003
2007-02-01,CUST0000850318,6.6899999999999995,2,3,3.41
2007-02-01,CUST0000016404,8.39,5,30,40.36
2007-02-01,CUST0000189627,5.09,9,83,158.03
2007-02-01,CUST0000614385,0.98,1,13,11.399999999999999
2007-02-01,CUST0000174717,99.14,59,46,86.699999999999989
2007-02-01,CUST0000125360,6.33,1,2,4.62
2007-02-01,CUST0000890061,55.159999999999989,29,98,164.54000000000005
2007-02-01,CUST0000534404,17.529999999999998,13,5,5.26
2007-02-01,CUST0000315320,1.33,2,1,0.47
2007-02-01,CUST0000204701,1.38,2,1,0.54
2007-02-01,CUST0000787330,83.460000000000022,28,31,51.360000000000007
2007-02-01,CUST0000193505,10.96,6,79,112.76999999999998
2007-02-01,CUST0000187698,8.870000000000001,10,21,26.38
2007-02-01,CUST0000662370,52.010000000000005,36,71,132.43000000000006
2007-02-01,CUST0000609540,7.36,7,1,1.37
2007-02-01,CUST0000203439,43.940000000000005,25,22,25.489999999999995
2007-02-01,CUST0000712201,96.69999999999996,33,16,18.729999999999997
2007-03-01,CUST0000083392,7.82,2,1,0.46
2007-03-01,CUST0000312411,150.60000000000002,77,13,21.460000000000004
2007-03-01,CUST0000511874,3.21,1,3,0.91
2007-03-01,CUST0000607596,136.16,48,8,11.809999999999999
2007-03-01,CUST0000978339,33.55,17,29,57.999999999999993
2007-03-01,CUST0000697268,30.310000000000002,24,17,26.52999999999999
2007-03-01,CUST0000906997,0.64,1,3,3.73
2007-03-01,CUST0000007993,0.67,1,1,0.8
2007-03-01,CUST0000554024,104.40000000000003,80,4,5.97
2007-03-01,CUST0000878338,2.9699999999999998,5,73,117.47999999999999
2007-03-01,CUST0000602918,1.5,1,8,12
2007-03-01,CUST0000403638,1.93,1,12,17.810000000000002
2007-03-01,CUST0000566764,105.05999999999999,80,25,48.61
2007-03-01,CUST0000963229,49.410000000000004,29,23,68.360000000000014
2007-03-01,CUST0000605503,0.9,1,1,0.86
2007-03-01,CUST0000758391,6.81,4,10,20.33
2007-03-01,CUST0000196337,28.49,18,12,22.79
2007-03-01,CUST0000723950,31.089999999999996,13,6,18.029999999999998
2007-03-01,CUST0000453862,0.8,1,1,4.63
2007-03-01,CUST0000175701,0.98,1,2,5.78
2007-03-01,CUST0000122195,74.43,66,39,63.68
2007-03-01,CUST0000540040,191.04999999999993,106,144,205.00000000000011
2007-03-01,CUST0000533768,2.1,1,8,7.42
2007-03-01,CUST0000239714,141.83999999999995,73,89,191.34000000000015
2007-03-01,CUST0000720484,0.57,1,1,1.71
2007-03-01,CUST0000145600,1.6,2,5,7.97
2007-03-01,CUST0000386374,26.18,20,69,134.88999999999993
2007-03-01,CUST0000120123,11.49,4,11,6.9500000000000011
2007-03-01,CUST0000963941,26.52999999999999,17,1,6.4
2007-03-01,CUST0000432916,1.84,2,6,12.45
2007-03-01,CUST0000144862,7.9899999999999993,6,21,34.07
2007-03-01,CUST0000212970,1.12,1,26,40.33
2007-03-01,CUST0000295679,6.44,4,5,6.76
2007-03-01,CUST0000430560,13.629999999999999,6,3,3.7
2007-03-01,CUST0000460525,58.95999999999998,52,26,28.419999999999995
2007-03-01,CUST0000995457,7.3,3,18,35.250000000000007
2007-03-01,CUST0000910590,16.549999999999997,7,4,4.11
2007-03-01,CUST0000084463,0.95000000000000007,3,6,6.53
2007-03-01,CUST0000907454,16.29,24,20,25.759999999999998
2007-03-01,CUST0000431761,45.57,21,83,143.22
2007-03-01,CUST0000915203,133.98999999999998,85,22,49.39
2007-03-01,CUST0000178377,130.69000000000005,76,112,141.35
2007-03-01,CUST0000265774,15.290000000000003,10,26,58.550000000000004
2007-03-01,CUST0000622502,130.63999999999996,72,14,48.750000000000007
2007-03-01,CUST0000491794,1.34,1,1,0.62
2007-03-01,CUST0000644562,92.07,54,48,62.779999999999987
2007-03-01,CUST0000999569,173.80999999999997,25,39,87.419999999999987
2007-03-01,CUST0000415481,41.710000000000008,24,65,73.230000000000032
2007-03-01,CUST0000711835,36.04,26,39,110.69000000000001
2007-03-01,CUST0000718942,14.530000000000001,11,21,43.04999999999999
2007-03-01,CUST0000673753,1.54,1,1,1.54
2007-03-01,CUST0000633953,34.240000000000009,21,22,25.949999999999992
2007-03-01,CUST0000529848,69.800000000000011,51,2,1.81
2007-03-01,CUST0000108776,41.760000000000012,27,15,16.38
2007-03-01,CUST0000423155,33.61,21,13,15.979999999999999
2007-03-01,CUST0000207958,1.22,1,12,18.360000000000003
2007-03-01,CUST0000296672,29.779999999999998,17,6,8.44
2007-03-01,CUST0000256036,0.97,1,7,9.69
2007-03-01,CUST0000287611,37.03,9,58,129.30999999999997
2007-03-01,CUST0000341724,0.83,1,2,2.0100000000000002
2007-03-01,CUST0000720862,85.22999999999999,36,17,33.55
2007-03-01,CUST0000141388,51.910000000000004,20,2,1.0699999999999998
2007-03-01,CUST0000157296,66.310000000000016,47,53,50.65
2007-03-01,CUST0000176653,77.499999999999986,37,167,268.08000000000004
2007-03-01,CUST0000652732,77.72999999999999,40,18,83.780000000000015
2007-03-01,CUST0000585481,1.81,2,1,0.92
2007-03-01,CUST0000955340,2.85,2,1,0.92
2007-03-01,CUST0000395679,12.39,5,1,1.39
2007-03-01,CUST0000379033,24.700000000000006,14,17,28.600000000000005
2007-03-01,CUST0000542357,74.12,45,21,29.319999999999997
2007-03-01,CUST0000561205,18.159999999999997,11,27,49.040000000000013
2007-03-01,CUST0000129097,2.15,2,3,3.4000000000000004
2007-03-01,CUST0000252383,20.52,5,91,170.26000000000008
2007-03-01,CUST0000245965,18.23,16,40,69.660000000000025
2007-03-01,CUST0000524596,39.809999999999995,12,2,5.85
2007-03-01,CUST0000561915,108.36,57,21,32.639999999999993
2007-03-01,CUST0000962899,5.43,7,65,171.91999999999993
2007-03-01,CUST0000502649,27.72,14,3,2.98
2007-03-01,CUST0000242370,11.280000000000003,17,7,6.42
2007-03-01,CUST0000340397,95.14,44,22,37.77000000000001
2007-03-01,CUST0000820635,19.71,19,80,105.05999999999999
2007-03-01,CUST0000999544,6.32,1,1,1.91
2007-03-01,CUST0000602746,22.55,20,5,6.33
2007-03-01,CUST0000089691,256.76999999999992,119,108,199.85999999999999
2007-03-01,CUST0000173934,0.86,1,1,1.85
2007-03-01,CUST0000049077,19.15,17,8,9.04
2007-03-01,CUST0000147574,107.32,61,30,89.48
2007-03-01,CUST0000525038,0.86,1,7,21.85
2007-03-01,CUST0000906002,0.01,1,1,0.01
2007-03-01,CUST0000317126,1.14,3,12,34.82
2007-03-01,CUST0000208798,4.58,3,2,1.3599999999999999
2007-03-01,CUST0000971332,3.97,3,5,19.22
2007-03-01,CUST0000845975,14.929999999999998,8,11,16.459999999999997
2007-03-01,CUST0000393587,78.039999999999978,57,8,27.339999999999996
2007-03-01,CUST0000335064,33.47,29,7,9.92
2007-03-01,CUST0000081078,49.400000000000006,30,40,69.529999999999987
2007-03-01,CUST0000708150,12.440000000000001,16,6,2.25
2007-03-01,CUST0000092593,3.11,2,5,9.2000000000000011
2007-03-01,CUST0000495818,15.1,2,2,1.15
2007-03-01,CUST0000787330,87.419999999999987,39,4,3.8000000000000003
2007-03-01,CUST0000900749,3.76,5,1,0.67
2007-03-01,CUST0000098332,9.27,2,2,7.95
2007-03-01,CUST0000438977,42.269999999999996,35,17,29.779999999999998
2007-03-01,CUST0000406271,48.810000000000009,33,6,11.96
2007-03-01,CUST0000944437,45.64,26,38,48.569999999999993
2007-03-01,CUST0000443308,1.12,2,1,15.48
2007-03-01,CUST0000068151,0.54,1,3,1.1099999999999999
2007-03-01,CUST0000766149,68.360000000000014,23,1,2.31
2007-03-01,CUST0000753320,32.59,17,47,94.120000000000019
2007-03-01,CUST0000960984,47.399999999999991,27,78,167.70999999999998
2007-03-01,CUST0000277685,50.779999999999994,31,104,239.8600000000001
2007-03-01,CUST0000707667,3.82,2,2,5.57
2007-03-01,CUST0000439199,10.500000000000002,11,15,30.77
2007-03-01,CUST0000193124,16.37,15,56,95.15000000000002
2007-03-01,CUST0000189501,1.54,1,1,1.54
2007-03-01,CUST0000259454,32.69,19,7,12.57
2007-03-01,CUST0000563125,37.14,29,24,30.310000000000002
2007-03-01,CUST0000144308,31.47,9,11,16.05
2007-03-01,CUST0000632621,18.49,3,1,1.26
2007-03-01,CUST0000543233,317.68999999999977,109,94,191.46999999999994
2007-03-01,CUST0000756714,34.07,21,30,70.069999999999979
2007-03-01,CUST0000420669,20.11,8,6,7.9899999999999993
2007-03-01,CUST0000665285,26.91,24,86,160.00000000000014
2007-03-01,CUST0000005207,1.71,1,1,1
2007-03-01,CUST0000641331,91.399999999999991,46,6,10.25
2007-03-01,CUST0000367810,68.34,57,25,51.670000000000009
2007-03-01,CUST0000533984,17.93,7,6,5.5
2007-03-01,CUST0000827833,13.329999999999998,8,5,8
2007-03-01,CUST0000343413,2.98,3,5,14.09
2007-03-01,CUST0000637852,15.9,5,38,86.20999999999998
2007-03-01,CUST0000861446,3.05,2,3,2.88
2007-03-01,CUST0000983560,24.62,11,17,32.629999999999995
2007-03-01,CUST0000116158,24.849999999999998,7,24,68.94
2007-03-01,CUST0000709510,22.58,17,11,10.42
2007-03-01,CUST0000135397,50.45,26,13,7.3199999999999985
2007-03-01,CUST0000785895,37.100000000000009,20,1,1.22
2007-03-01,CUST0000778814,18.27,9,4,3
2007-03-01,CUST0000185462,10.399999999999999,4,15,36.11
2007-03-01,CUST0000736203,38.68,16,28,55.990000000000009
2007-03-01,CUST0000497027,12.570000000000002,8,4,7.8
2007-03-01,CUST0000342401,0.81,1,7,13.4
2007-03-01,CUST0000457813,81.390000000000029,51,28,59.349999999999994
2007-03-01,CUST0000768680,2.56,1,1,0.85
2007-03-01,CUST0000972667,106.41999999999997,73,106,160.57999999999993
2007-03-01,CUST0000764003,1.65,1,5,6.2600000000000007
2007-03-01,CUST0000891571,69.73,40,3,5.69
2007-03-01,CUST0000123240,524.07000000000016,147,35,38.790000000000013
2007-03-01,CUST0000101102,75.569999999999979,47,34,59.52000000000001
2007-03-01,CUST0000956717,72.56,58,37,62.42
2007-03-01,CUST0000742399,12.66,4,16,24.700000000000003
2007-03-01,CUST0000207859,3.3000000000000003,5,2,3.21
2007-03-01,CUST0000587601,40.489999999999995,12,7,7.1999999999999993
2007-03-01,CUST0000711533,141.29999999999995,75,76,120.94999999999993
2007-03-01,CUST0000676250,0.35,1,1,0.57
2007-03-01,CUST0000290660,63.100000000000009,35,31,50.97000000000002
2007-03-01,CUST0000997577,0.57,1,1,0.33
2007-03-01,CUST0000081896,17.06,4,20,20.52
2007-03-01,CUST0000978405,3.58,2,7,12.52
2007-03-01,CUST0000299022,18.73,9,5,6.3599999999999994
2007-03-01,CUST0000952913,5.87,4,19,34.650000000000006
2007-03-01,CUST0000900313,112.11000000000003,56,20,35.25
2007-03-01,CUST0000236914,51.480000000000004,32,4,11.38
2007-03-01,CUST0000998052,0.95,1,3,6.29
2007-03-01,CUST0000044051,58.340000000000018,30,6,9.620000000000001
2007-03-01,CUST0000281062,75.78,45,31,44.66
2007-03-01,CUST0000502137,17.78,14,35,63.789999999999992
2007-03-01,CUST0000999109,1.12,2,1,0.51
2007-03-01,CUST0000103988,0.77,2,8,11.350000000000001
2007-03-01,CUST0000986734,198.71000000000012,103,54,75.160000000000011
2007-03-01,CUST0000514031,5.79,6,3,7.3
2007-03-01,CUST0000939563,18.55,13,9,18.73
2007-03-01,CUST0000999593,28.600000000000009,15,21,49.129999999999995
2007-03-01,CUST0000503093,70.29,40,47,97.079999999999984
2007-03-01,CUST0000283361,2.41,2,113,242.6999999999999
2007-03-01,CUST0000982265,0.91,1,2,1.49
2007-03-01,CUST0000584859,23.52,9,10,79.039999999999992
2007-03-01,CUST0000554123,10.739999999999998,5,2,2.5300000000000002
2007-03-01,CUST0000912840,2.13,2,1,0.86
2007-03-01,CUST0000281469,42.73,49,1,3.48
2007-03-01,CUST0000999935,133.69999999999996,57,9,26.270000000000003
2007-03-01,CUST0000284687,3.39,5,4,3.9400000000000004
2007-03-01,CUST0000800070,80.210000000000008,44,50,85.069999999999979
2007-03-01,CUST0000738459,5.18,4,9,18.22
2007-03-01,CUST0000293517,7.7999999999999989,12,2,0.67999999999999994
2007-03-01,CUST0000191403,15.399999999999999,7,3,4.05
2007-03-01,CUST0000600570,12.61,3,31,52.12
2007-03-01,CUST0000067369,7.97,5,2,4.8
2007-03-01,CUST0000926111,22.509999999999998,8,64,117.81000000000002
2007-03-01,CUST0000123217,5.34,4,2,6.59
2007-03-01,CUST0000419761,27.94,20,28,47.74
2007-03-01,CUST0000416322,50.58,17,8,27.479999999999997
2007-03-01,CUST0000605752,33.87,15,1,0.92
2007-03-01,CUST0000420119,187.23000000000002,80,47,110.41000000000003
2007-03-01,CUST0000904525,0.46,1,1,2.42
2007-03-01,CUST0000328610,1.33,2,3,2.48
2007-03-01,CUST0000139673,0.28,1,2,3.36
2007-03-01,CUST0000857882,3,2,2,9.52
2007-03-01,CUST0000954979,2.74,3,18,41.03
2007-03-01,CUST0000857304,66.299999999999983,34,99,285.25
2007-03-01,CUST0000147695,7.28,7,9,10.66
2007-03-01,CUST0000633979,0.33,1,3,3.14
2007-03-01,CUST0000316509,114.90999999999993,81,74,93.260000000000048
2007-03-01,CUST0000398442,3.21,2,23,44.849999999999994
2007-03-01,CUST0000982235,20.52,20,7,24.849999999999998
2007-03-01,CUST0000848634,135.7,65,30,39.529999999999994
2007-03-01,CUST0000801239,191.34000000000015,89,55,98.99
2007-03-01,CUST0000430013,0.86,1,4,5.75
2007-03-01,CUST0000431637,0.26,1,1,2.19
2007-03-01,CUST0000885891,36.11,15,46,78.020000000000024
2007-03-01,CUST0000914968,0.86,1,3,5.66
2007-03-01,CUST0000905298,18.060000000000002,4,2,3.88
2007-03-01,CUST0000978419,3.25,3,2,5.2200000000000006
2007-03-01,CUST0000009859,72.809999999999988,54,3,3.9
2007-03-01,CUST0000757337,3.63,2,1,1.93
2007-03-01,CUST0000450865,6.3599999999999994,5,66,109.71
2007-03-01,CUST0000529669,11.540000000000001,6,4,12.190000000000001
2007-03-01,CUST0000930062,18.79,15,5,12.39
2007-03-01,CUST0000470040,52.45,12,20,30.740000000000002
2007-03-01,CUST0000203216,18.730000000000004,9,4,4.91
2007-03-01,CUST0000884926,3.7600000000000002,2,13,28.85
2007-03-01,CUST0000705466,4.45,2,1,0.88
2007-03-01,CUST0000818004,8.31,4,20,65.96
2007-03-01,CUST0000988467,5.6999999999999993,8,15,34.86
2007-03-01,CUST0000531336,1.26,1,3,2.58
2007-03-01,CUST0000662705,94.120000000000019,47,64,118.79999999999995
2007-03-01,CUST0000174717,95.15000000000002,56,45,75.57
2007-03-01,CUST0000161376,154.90999999999997,69,114,199.64999999999995
2007-03-01,CUST0000996042,12.52,7,12,39.809999999999995
2007-03-01,CUST0000057304,7.3199999999999985,13,20,39.800000000000004
2007-03-01,CUST0000896966,137.17000000000004,70,44,80.210000000000008
2007-03-01,CUST0000068845,42.910000000000004,23,21,49.36
2007-03-01,CUST0000760282,72.560000000000016,46,65,95.28
2007-03-01,CUST0000073165,1.47,2,39,47.82
2007-03-01,CUST0000099009,1.43,1,1,6.55
2007-03-01,CUST0000519580,11.150000000000002,9,3,3.2
2007-03-01,CUST0000043541,9.69,7,2,12.27
2007-03-01,CUST0000704959,26.43,13,17,50.58
2007-03-01,CUST0000236055,16.91,12,57,68.34
2007-03-01,CUST0000124983,0.27,1,2,1.6600000000000001
2007-03-01,CUST0000615249,2.0999999999999996,2,1,1.37
2007-03-01,CUST0000657952,109.71,66,16,39.899999999999991
2007-03-01,CUST0000476115,20.05,15,16,39.14
2007-03-01,CUST0000818946,1.83,3,3,2.5300000000000002
2007-03-01,CUST0000049674,34.82,12,7,15.399999999999999
2007-03-01,CUST0000049643,51.360000000000007,32,17,19.15
2007-03-01,CUST0000040677,220.84999999999985,129,36,100.58999999999999
2007-03-01,CUST0000509226,179.73000000000002,75,33,48.580000000000013
2007-03-01,CUST0000869175,9.9599999999999973,7,13,18.909999999999997
2007-03-01,CUST0000213721,2.84,1,2,2.85
2007-03-01,CUST0000486244,4.49,4,1,0.41
2007-03-01,CUST0000065191,199.64999999999995,114,55,51.640000000000008
2007-03-01,CUST0000817787,2.45,3,1,2.95
2007-03-01,CUST0000076448,86.940000000000012,24,12,12.06
2007-03-01,CUST0000361812,91.05,45,45,74.12
2007-03-01,CUST0000426156,11.38,4,48,111.80000000000001
2007-03-01,CUST0000828268,15.940000000000001,12,5,9.16
2007-03-01,CUST0000346339,6.95,4,3,5.93
2007-03-01,CUST0000276637,29.44,19,72,136.90999999999997
2007-03-01,CUST0000164858,76.18,40,50,73.4
2007-03-01,CUST0000022672,71.929999999999993,54,119,142.84000000000006
2007-03-01,CUST0000052603,5.32,1,3,1.8499999999999999
2007-03-01,CUST0000265741,18.48,7,1,0.98
2007-03-01,CUST0000448168,7.8,4,5,4.32
2007-03-01,CUST0000992085,101.54,43,20,32.05
2007-03-01,CUST0000031779,1.3900000000000001,2,2,3
2007-03-01,CUST0000711746,33.730000000000004,13,12,14.239999999999998
2007-03-01,CUST0000744374,2.7500000000000004,6,9,23.52
2007-03-01,CUST0000710138,2.46,2,1,0.92
2007-03-01,CUST0000644461,74.78,23,32,44.069999999999986
2007-03-01,CUST0000721219,1.4,1,2,1.9
2007-03-01,CUST0000997122,172.27000000000004,87,43,102.98999999999997
2007-03-01,CUST0000681996,28.610000000000007,15,32,60.09
2007-03-01,CUST0000402925,42.82,21,119,216.1399999999999
2007-03-01,CUST0000807555,1.5499999999999998,2,5,13.34
2007-03-01,CUST0000291914,1.3,2,1,1.02
2007-03-01,CUST0000062155,4.68,5,2,0.76
2007-03-01,CUST0000275967,142.29000000000002,66,103,140.82999999999998
2007-03-01,CUST0000207530,7.25,2,3,3.23
2007-03-01,CUST0000018686,102.21,50,147,524.07000000000016
2007-03-01,CUST0000616217,19.41,3,1,0.54
2007-03-01,CUST0000930266,34.52,11,14,15.240000000000002
2007-03-01,CUST0000322562,20.34,8,22,39.640000000000008
2007-03-01,CUST0000676683,20.33,10,10,5.85
2007-03-01,CUST0000122615,0.51,1,1,0.36
2007-03-01,CUST0000660120,0.43,1,1,0.43
2007-03-01,CUST0000620458,18.91,5,2,1.59
2007-03-01,CUST0000627489,18.689999999999998,3,25,173.80999999999997
2007-03-01,CUST0000200987,109.76999999999998,54,6,8.75
2007-03-01,CUST0000048792,8.77,7,1,0.49
2007-03-01,CUST0000228766,1.17,1,2,2.0999999999999996
2007-03-01,CUST0000347023,12.06,12,11,31.450000000000003
2007-03-01,CUST0000591629,110.26999999999995,70,40,50.429999999999986
2007-03-01,CUST0000131615,44.489999999999995,21,43,57.430000000000014
2007-03-01,CUST0000280854,29.3,8,8,34.78
2007-03-01,CUST0000439130,37.32,33,49,93.609999999999985
2007-03-01,CUST0000075283,13.34,5,3,4.58
2007-03-01,CUST0000836232,239.83999999999995,98,14,17.78
2007-03-01,CUST0000913796,10.290000000000001,10,17,38.28
2007-03-01,CUST0000208832,50.04999999999999,25,9,18.23
2007-03-01,CUST0000154415,30.040000000000006,32,1,0.98
2007-03-01,CUST0000703766,8,5,2,4.08
2007-03-01,CUST0000627558,42.56,22,105,215.21999999999986
2007-03-01,CUST0000195177,0.45,1,5,11.76
2007-03-01,CUST0000562261,0.86,1,1,1.63
2007-03-01,CUST0000843107,23.939999999999998,12,57,133.69999999999996
2007-03-01,CUST0000235512,5.66,3,1,0.86
2007-03-01,CUST0000605493,239.8600000000001,104,34,83.039999999999978
2007-03-01,CUST0000355900,64.05,31,24,28.95
2007-03-01,CUST0000054137,2.6099999999999994,3,5,8.96
2007-03-01,CUST0000553777,5.45,7,52,112.59000000000002
2007-03-01,CUST0000994038,49.750000000000007,22,37,66.980000000000018
2007-03-01,CUST0000507011,3.51,3,11,21.959999999999997
2007-03-01,CUST0000644466,36.789999999999992,26,8,8.28
2007-03-01,CUST0000430660,42.190000000000005,27,51,81.390000000000029
2007-03-01,CUST0000922284,0.91,1,1,0.91
2007-03-01,CUST0000680894,8.7800000000000011,6,24,35.199999999999996
2007-03-01,CUST0000084041,9.81,9,74,113.17000000000002
2007-03-01,CUST0000428504,3.61,1,1,3.39
2007-03-01,CUST0000364227,3.14,2,1,1.54
2007-03-01,CUST0000615547,98.99,55,105,164.0200000000001
2007-03-01,CUST0000512131,60.82,34,10,11.77
2007-03-01,CUST0000524728,3.5999999999999996,3,7,10.01
2007-03-01,CUST0000160721,47.509999999999991,37,15,20.06
2007-03-01,CUST0000587700,47.17,50,2,4.1899999999999995
2007-03-01,CUST0000167190,136.42000000000002,49,88,129.53
2007-03-01,CUST0000312108,79.039999999999992,10,46,80.71
2007-03-01,CUST0000352529,27.339999999999996,20,8,29.3
2007-03-01,CUST0000989254,12.22,7,6,8.08
2007-03-01,CUST0000125708,57.599999999999994,33,2,1.33
2007-03-01,CUST0000315942,38.790000000000013,35,34,63.620000000000005
2007-03-01,CUST0000106470,34.22999999999999,25,15,18.07
2007-03-01,CUST0000271364,5.2299999999999995,4,3,3.51
2007-03-01,CUST0000859124,76.06,24,20,33.18
2007-03-01,CUST0000629707,13.52,10,48,88.670000000000016
2007-03-01,CUST0000775541,41.58,29,99,201.69999999999993
2007-03-01,CUST0000678601,8.44,6,49,81.520000000000039
2007-03-01,CUST0000356221,34.86,17,8,28.549999999999997
2007-03-01,CUST0000042176,1.28,2,8,5.7100000000000009
2007-03-01,CUST0000925937,78.020000000000024,46,30,74.759999999999962
2007-03-01,CUST0000607180,201.69999999999993,99,3,4.41
2007-03-01,CUST0000503266,8.19,6,8,9.1
2007-03-01,CUST0000359604,3.8200000000000003,2,5,5.12
2007-03-01,CUST0000173993,89.199999999999974,54,64,128.76000000000002
2007-03-01,CUST0000706249,25.270000000000003,5,6,8.2900000000000009
2007-03-01,CUST0000102405,2.91,2,2,1.3
2007-03-01,CUST0000186454,0.41,1,43,42.630000000000017
2007-03-01,CUST0000523687,0.88,1,1,2.26
2007-03-01,CUST0000058314,9.620000000000001,6,7,5.2599999999999989
2007-03-01,CUST0000638824,1.16,1,3,6.16
2007-03-01,CUST0000988308,54.400000000000006,37,106,191.04999999999993
2007-03-01,CUST0000446418,85.89,52,45,86.17000000000003
2007-03-01,CUST0000037610,1.1099999999999999,3,1,0.54
2007-03-01,CUST0000248972,39.15,18,8,29.55
2007-03-01,CUST0000896914,0.7,1,12,14.819999999999999
2007-03-01,CUST0000568678,57.389999999999993,31,19,37.29
2007-03-01,CUST0000784216,54,26,32,90.270000000000024
2007-03-01,CUST0000662370,71.780000000000015,30,97,180.13000000000002
2007-03-01,CUST0000657746,1.96,2,32,67.13
2007-03-01,CUST0000000369,15.490000000000002,13,6,10.040000000000001
2007-03-01,CUST0000916905,38.190000000000005,13,12,44.760000000000005
2007-03-01,CUST0000740257,26.46,12,84,132.79000000000002
2007-03-01,CUST0000464409,35.25,20,46,72.560000000000016
2007-03-01,CUST0000466448,49.599999999999987,32,16,33.730000000000004
2007-03-01,CUST0000089819,48.61,25,19,47.070000000000007
2007-03-01,CUST0000076024,3.33,1,2,2.91
2007-03-01,CUST0000916190,1.02,1,1,1.39
2007-03-01,CUST0000438228,1.54,1,2,2.03
2007-03-01,CUST0000657020,2.74,3,2,4.38
2007-03-01,CUST0000074259,35.84,33,151,321.55999999999989
2007-03-01,CUST0000771768,9.5300000000000011,8,14,26.99
2007-03-01,CUST0000371194,2.03,2,1,1.17
2007-03-01,CUST0000121881,142.84000000000006,119,38,74.509999999999977
2007-03-01,CUST0000464070,110.41000000000003,47,20,70.220000000000013
2007-03-01,CUST0000441584,4.9899999999999993,5,1,3.21
2007-03-01,CUST0000235674,69.660000000000025,40,23,74.78
2007-03-01,CUST0000845375,59.070000000000007,30,20,24.039999999999996
2007-03-01,CUST0000525126,5.5,6,6,8.32
2007-03-01,CUST0000139306,6.37,3,46,91.399999999999991
2007-03-01,CUST0000188842,23.900000000000002,14,10,14.929999999999998
2007-03-01,CUST0000117167,3.5,2,1,3.21
2007-03-01,CUST0000045491,8.96,5,1,2.56
2007-03-01,CUST0000397211,28.73,15,42,53.47
2007-03-01,CUST0000914464,49.129999999999995,21,33,35.84
2007-03-01,CUST0000235852,28.03,10,4,4.34
2007-03-01,CUST0000413634,31.77,16,40,77.72999999999999
2007-03-01,CUST0000070200,8.2900000000000009,2,29,39.980000000000004
2007-03-01,CUST0000571277,7.8900000000000006,7,19,30.57
2007-03-01,CUST0000894963,7.95,2,5,4.68
2007-03-01,CUST0000513272,30.77,15,80,78.429999999999978
2007-03-01,CUST0000634764,1.59,1,5,3.76
2007-03-01,CUST0000884311,65.96,20,6,8.74
